user_id,age,session_duration,number_of_actions,last_active_days,session_topic,engagement_label
743,26,98,2,24,Data Analytics,1
744,41,92,40,20,Innovation Strategies,1
745,58,109,18,25,AI,0
746,40,75,1,19,Data Science,1
747,32,71,36,21,Machine Learning,1
748,54,44,7,21,Machine Learning,0
749,35,22,35,25,Innovation Strategies,1
750,45,56,19,8,Collaboration Tools,1
751,41,8,4,4,Innovation Strategies,0
752,46,38,14,30,AI,1
753,44,96,32,5,Innovation Strategies,0
754,59,52,29,30,Innovation Strategies,0
755,28,101,1,14,Collaboration Tools,1
756,28,75,24,21,Data Analytics,1
757,56,94,36,6,Machine Learning,1
758,36,49,19,18,Machine Learning,0
759,51,41,16,9,Data Analytics,1
760,43,16,5,12,Machine Learning,0
761,42,44,30,11,Machine Learning,1
762,27,10,5,6,Data Analytics,1
763,28,52,10,26,Innovation Strategies,1
764,27,42,13,23,Innovation Strategies,1
765,46,12,25,27,AI,0
766,26,96,15,29,Collaboration Tools,1
767,25,39,16,30,AI,1
768,55,49,6,23,Data Science,1
769,32,44,18,23,AI,1
770,25,74,24,14,Collaboration Tools,1
771,58,49,1,17,Data Analytics,1
772,44,74,33,11,Collaboration Tools,1
773,40,23,23,4,AI,1
774,52,98,12,10,Data Science,0
775,26,114,27,20,Data Science,0
776,51,102,29,8,Innovation Strategies,1
777,40,81,24,7,Collaboration Tools,0
778,60,103,4,26,Innovation Strategies,1
779,55,116,1,24,Collaboration Tools,1
780,31,90,3,11,AI,1
781,53,65,18,2,Machine Learning,0
782,60,39,26,20,Collaboration Tools,0
783,48,59,7,23,Machine Learning,0
784,31,54,38,11,Data Science,1
785,27,23,23,11,Data Analytics,1
786,41,14,39,7,Data Analytics,1
787,27,101,13,18,Data Analytics,1
788,30,56,4,19,Collaboration Tools,0
789,28,57,37,3,Innovation Strategies,1
790,55,30,39,14,Machine Learning,1
791,38,110,7,18,Data Analytics,1
792,47,115,4,12,Data Analytics,1
793,28,102,6,30,Collaboration Tools,1
794,59,7,8,29,Data Analytics,1
795,48,85,16,24,Machine Learning,1
796,56,51,8,22,AI,0
797,42,88,25,7,Data Science,1
798,56,7,21,30,AI,1
799,42,23,16,25,Data Analytics,1
800,37,47,8,30,Data Science,1
801,58,33,13,28,Collaboration Tools,1
802,32,114,1,24,AI,1
803,47,31,35,6,AI,1
804,50,9,10,28,Machine Learning,1
805,58,11,29,3,Machine Learning,0
806,60,58,11,15,Data Analytics,1
807,52,102,26,25,Collaboration Tools,1
808,57,87,23,29,Collaboration Tools,1
809,57,93,39,20,Collaboration Tools,1
810,58,55,22,26,Machine Learning,1
811,48,110,32,7,Machine Learning,0
812,34,75,40,3,AI,1
813,22,97,35,16,Collaboration Tools,0
814,49,116,28,28,Data Science,1
815,60,34,18,5,Machine Learning,1
816,39,52,20,6,Collaboration Tools,0
817,33,10,1,2,Data Analytics,1
818,53,70,23,30,Collaboration Tools,1
819,27,75,23,21,Innovation Strategies,1
820,31,55,39,11,AI,1
821,60,99,25,29,Innovation Strategies,0
822,49,62,26,12,Machine Learning,1
823,36,102,7,11,Machine Learning,1
824,50,63,6,18,Innovation Strategies,0
825,57,63,22,0,AI,0
826,37,16,25,17,Data Analytics,1
827,59,96,36,6,Collaboration Tools,1
828,47,89,32,15,Data Analytics,1
829,52,59,29,14,Collaboration Tools,1
830,56,74,28,9,Innovation Strategies,1
831,56,20,17,21,Innovation Strategies,1
832,22,20,19,25,Machine Learning,0
833,32,105,37,20,Data Science,0
834,50,17,17,30,AI,1
835,31,25,14,17,AI,1
836,29,36,30,25,Machine Learning,1
837,22,32,29,9,Data Analytics,1
838,41,105,10,30,Collaboration Tools,1
839,60,102,27,25,Data Analytics,1
840,45,46,35,18,Innovation Strategies,0
841,51,103,21,14,Innovation Strategies,1
842,40,12,12,18,Data Science,1
843,28,96,26,4,Data Science,0
844,60,42,18,10,Innovation Strategies,1
845,23,71,7,5,AI,1
846,37,112,28,19,Machine Learning,1
847,40,110,23,15,Innovation Strategies,0
848,51,5,27,28,Innovation Strategies,0
849,53,93,23,5,Data Science,0
850,41,10,11,23,Machine Learning,1
851,24,80,7,0,Data Analytics,1
852,25,77,38,13,Collaboration Tools,1
853,45,12,4,0,Data Analytics,1
854,42,93,40,9,Machine Learning,0
855,58,55,14,24,Machine Learning,1
856,37,7,17,26,Machine Learning,1
857,50,38,14,0,AI,0
858,36,116,39,23,AI,1
859,31,118,11,17,Innovation Strategies,1
860,59,43,10,19,AI,1
861,33,47,2,30,AI,1
862,34,6,14,16,AI,1
863,31,74,33,0,Machine Learning,1
864,29,64,37,8,Machine Learning,1
865,60,15,12,5,Machine Learning,0
866,54,30,35,26,Innovation Strategies,1
867,45,19,22,16,Data Analytics,1
868,42,93,35,13,Data Analytics,0
869,26,64,7,30,AI,1
870,34,59,39,2,Machine Learning,1
871,34,69,31,15,AI,1
872,41,51,14,15,Data Science,0
873,23,93,5,5,Innovation Strategies,0
874,30,79,29,28,Machine Learning,1
875,25,71,25,8,Innovation Strategies,1
876,39,87,7,24,Data Science,1
877,40,111,6,15,Data Science,0
878,59,80,31,6,Data Science,1
879,54,39,34,22,Collaboration Tools,1
880,56,81,34,30,Collaboration Tools,1
881,37,26,24,12,Data Science,0
882,49,27,37,10,Collaboration Tools,1
883,47,52,23,13,Collaboration Tools,1
884,31,107,36,14,Collaboration Tools,1
885,32,36,17,7,Collaboration Tools,1
886,32,58,33,7,Data Analytics,1
887,52,77,27,20,Innovation Strategies,1
888,60,39,27,2,Collaboration Tools,0
889,41,111,21,22,Data Science,1
890,58,67,28,13,Collaboration Tools,0
891,58,48,19,2,Data Analytics,1
892,25,57,20,13,Data Science,0
893,52,32,36,12,Data Science,1
894,50,98,26,26,Machine Learning,0
895,48,92,29,21,Machine Learning,0
896,47,64,28,26,Collaboration Tools,0
897,44,41,25,18,Machine Learning,1
898,54,91,23,9,Data Analytics,0
899,25,70,18,30,Machine Learning,1
900,44,114,37,26,Data Science,1
901,37,22,23,13,AI,1
902,60,31,18,3,Collaboration Tools,0
903,29,78,31,15,Collaboration Tools,1
904,27,99,29,5,Machine Learning,0
905,45,75,38,10,Innovation Strategies,1
906,27,25,12,3,Data Science,1
907,36,63,15,16,Data Science,0
908,58,7,32,4,Machine Learning,1
909,51,57,18,2,Data Science,1
910,60,98,17,17,Data Science,1
911,54,104,4,19,Innovation Strategies,0
912,26,109,8,13,Machine Learning,1
913,38,79,34,3,AI,1
914,51,19,24,11,Machine Learning,0
915,50,23,12,19,Innovation Strategies,1
916,26,92,4,11,Innovation Strategies,1
917,50,82,15,6,Collaboration Tools,0
918,54,113,4,15,Data Science,1
919,44,32,9,28,Collaboration Tools,1
920,58,56,17,16,Machine Learning,1
921,47,12,35,9,Data Analytics,0
922,58,94,12,18,Data Analytics,0
923,45,10,5,3,Data Analytics,1
924,24,49,39,30,Data Science,1
925,38,45,38,2,Machine Learning,1
926,24,53,19,0,AI,1
927,51,29,31,8,Data Science,1
928,31,98,1,17,Innovation Strategies,0
929,37,95,37,26,Collaboration Tools,1
930,25,117,10,16,Collaboration Tools,0
931,22,57,38,2,Data Science,1
932,27,62,24,24,Collaboration Tools,0
933,53,88,31,13,Collaboration Tools,1
934,32,45,12,24,Machine Learning,1
935,27,98,4,18,Data Analytics,1
936,34,86,10,3,AI,1
937,50,75,33,29,Innovation Strategies,0
938,53,119,14,28,Collaboration Tools,1
939,23,85,33,19,Data Science,1
940,36,91,17,5,Machine Learning,1
941,56,107,11,15,Data Analytics,1
942,55,115,20,0,Data Science,1
943,47,113,16,29,Data Analytics,0
944,26,23,18,6,AI,1
945,34,52,31,3,Innovation Strategies,0
946,30,41,18,22,Collaboration Tools,1
947,43,60,26,18,Data Science,0
948,22,19,6,18,Machine Learning,1
949,26,90,9,26,Data Science,1
950,27,37,22,8,AI,1
951,36,92,29,20,Collaboration Tools,1
952,28,87,8,9,Data Science,1
953,46,70,29,5,Innovation Strategies,1
954,35,112,21,7,AI,0
955,22,29,40,30,Innovation Strategies,0
956,34,101,14,13,Data Analytics,1
957,52,114,32,14,Innovation Strategies,0
958,29,113,19,29,Innovation Strategies,1
959,26,100,13,0,Data Analytics,1
960,47,61,25,10,AI,1
961,57,24,32,27,Collaboration Tools,1
962,28,28,38,26,Machine Learning,0
963,26,48,26,9,AI,0
964,45,31,24,5,Data Science,1
965,48,100,16,15,Innovation Strategies,1
966,37,10,7,12,Machine Learning,0
967,58,66,16,29,Data Science,1
968,22,44,1,4,Data Analytics,1
969,32,26,37,10,Data Science,0
970,45,119,9,23,Data Analytics,0
971,47,26,35,29,Machine Learning,1
972,36,65,28,24,Innovation Strategies,0
973,53,69,1,24,AI,1
974,26,79,11,7,Data Science,0
975,24,33,28,28,Collaboration Tools,1
976,45,43,20,0,Innovation Strategies,1
977,30,119,6,13,Innovation Strategies,1
978,22,102,27,7,Innovation Strategies,1
979,34,28,3,12,AI,1
980,36,42,20,12,AI,0
981,31,77,10,1,Innovation Strategies,1
982,26,64,21,12,Data Analytics,1
983,26,98,35,9,Data Analytics,1
984,30,114,26,13,AI,1
985,53,85,30,26,Data Analytics,1
986,47,75,36,25,Innovation Strategies,1
987,51,47,20,2,Machine Learning,1
988,57,100,5,30,AI,0
989,49,32,39,2,Data Analytics,1
990,50,23,23,15,Innovation Strategies,1
991,54,27,3,13,Machine Learning,0
992,35,21,29,17,Machine Learning,1
993,34,8,7,24,Data Analytics,1
994,38,9,40,16,Machine Learning,1
995,59,28,35,3,Data Analytics,1
996,47,103,5,6,Collaboration Tools,1
997,50,31,22,9,Innovation Strategies,1
998,44,64,27,25,Collaboration Tools,0
999,48,15,21,9,Machine Learning,1
1000,45,116,8,11,Data Analytics,0
1001,43,116,18,6,Machine Learning,1
1002,48,23,24,13,Data Analytics,0
1003,28,99,7,24,Collaboration Tools,1
1004,47,17,22,2,AI,1
1005,49,58,15,26,AI,1
1006,35,34,12,21,Collaboration Tools,1
1007,23,52,1,12,AI,0
1008,42,116,26,11,Data Analytics,0
1009,37,78,21,16,AI,1
1010,46,113,17,7,Data Science,1
1011,23,110,39,23,Collaboration Tools,1
1012,39,46,9,30,AI,1
1013,46,94,23,8,Data Science,1
1014,44,69,12,7,Machine Learning,1
1015,55,41,25,8,Data Analytics,1
1016,52,59,24,1,Innovation Strategies,1
1017,27,26,14,14,AI,1
1018,24,6,16,19,Data Science,1
1019,34,88,4,9,AI,1
1020,48,81,12,5,Innovation Strategies,1
1021,31,60,18,6,Data Analytics,1
1022,26,119,23,4,Machine Learning,1
1023,28,43,30,12,Collaboration Tools,0
1024,60,109,22,26,AI,1
1025,31,46,10,0,Collaboration Tools,1
1026,50,73,31,21,Machine Learning,1
1027,56,108,12,2,Data Science,1
1028,59,41,34,11,Machine Learning,0
1029,50,42,38,22,Data Analytics,1
1030,36,9,5,0,Data Analytics,0
1031,48,45,26,2,Collaboration Tools,0
1032,30,45,34,27,Innovation Strategies,0
1033,45,86,9,21,Data Analytics,1
1034,47,25,8,7,Collaboration Tools,1
1035,40,91,39,28,Data Analytics,1
1036,46,69,25,2,Data Science,1
1037,60,91,19,17,Innovation Strategies,1
1038,59,50,12,29,Data Analytics,1
1039,22,73,1,19,Innovation Strategies,1
1040,22,59,24,13,Collaboration Tools,1
1041,56,71,39,21,Collaboration Tools,1
1042,58,13,27,1,AI,1
1043,26,45,36,15,Collaboration Tools,1
1044,51,63,27,23,Data Analytics,1
1045,25,58,20,1,Collaboration Tools,0
1046,29,118,12,16,AI,1
1047,33,13,20,21,Machine Learning,1
1048,22,36,20,12,Innovation Strategies,1
1049,56,70,31,9,AI,1
1050,27,68,23,9,Data Analytics,0
1051,32,53,31,1,Data Analytics,1
1052,25,111,39,18,Machine Learning,1
1053,50,36,8,21,Collaboration Tools,1
1054,28,25,3,4,Data Science,0
1055,51,70,13,2,Innovation Strategies,1
1056,30,68,24,30,Machine Learning,1
1057,31,32,17,5,Innovation Strategies,0
1058,47,45,24,25,Data Analytics,0
1059,50,14,5,6,Collaboration Tools,1
1060,29,112,18,12,Machine Learning,1
1061,55,85,38,5,Data Analytics,1
1062,55,9,12,30,Innovation Strategies,1
1063,22,46,28,12,Data Analytics,1
1064,48,107,39,10,Machine Learning,1
1065,38,37,26,21,Machine Learning,1
1066,33,17,35,21,Innovation Strategies,1
1067,45,18,24,15,Collaboration Tools,1
1068,39,72,25,1,Innovation Strategies,1
1069,53,24,12,10,Innovation Strategies,1
1070,24,98,1,27,Machine Learning,1
1071,41,26,8,27,Innovation Strategies,0
1072,42,13,38,25,Collaboration Tools,1
1073,39,114,10,4,Data Science,1
1074,38,16,20,24,AI,1
1075,27,41,25,21,Collaboration Tools,1
1076,37,99,4,9,Machine Learning,1
1077,44,99,28,24,Collaboration Tools,0
1078,45,80,8,10,Machine Learning,1
1079,47,22,10,21,AI,1
1080,40,30,19,28,Data Science,0
1081,46,83,10,25,Innovation Strategies,1
1082,34,9,8,18,Machine Learning,1
1083,33,59,7,27,Data Science,1
1084,52,48,33,5,Innovation Strategies,1
1085,43,27,26,10,Innovation Strategies,1
1086,53,84,1,10,AI,0
1087,43,88,33,13,Machine Learning,0
1088,57,11,20,11,Machine Learning,1
1089,51,11,36,23,AI,0
1090,58,112,18,29,Data Science,1
1091,36,86,22,20,Data Science,0
1092,29,56,19,12,Data Analytics,1
1093,42,61,38,16,Data Science,0
1094,33,24,29,20,Data Analytics,0
1095,43,101,16,10,AI,0
1096,41,65,3,23,Data Science,1
1097,50,62,21,15,Innovation Strategies,1
1098,39,104,22,1,AI,1
1099,44,53,39,13,Data Analytics,1
1100,37,34,19,9,Innovation Strategies,0
1101,36,64,40,15,Collaboration Tools,1
1102,51,68,37,22,Machine Learning,1
1103,45,86,9,5,Machine Learning,1
1104,47,66,29,18,Collaboration Tools,0
1105,24,70,23,3,Data Science,1
1106,40,33,26,5,AI,0
1107,26,34,8,25,Innovation Strategies,1
1108,48,111,25,28,AI,1
1109,26,38,25,10,Collaboration Tools,0
1110,34,40,12,16,Data Science,1
1111,51,25,13,2,Data Analytics,1
1112,43,51,31,5,Data Analytics,0
1113,45,84,28,20,AI,0
1114,55,118,24,7,Innovation Strategies,1
1115,54,100,40,24,Collaboration Tools,0
1116,42,25,35,1,Data Analytics,0
1117,48,58,9,7,Machine Learning,1
1118,32,61,31,9,AI,1
1119,31,95,34,15,Data Analytics,1
1120,39,79,18,1,Data Science,1
1121,47,114,6,9,Data Science,1
1122,60,36,33,10,Collaboration Tools,1
1123,35,56,38,23,Data Analytics,1
1124,57,117,38,16,Data Science,0
1125,57,109,1,24,Machine Learning,1
1126,53,35,8,8,Innovation Strategies,0
1127,45,108,24,24,Innovation Strategies,1
1128,22,14,14,21,Collaboration Tools,1
1129,39,42,27,23,Collaboration Tools,1
1130,41,120,33,24,Machine Learning,1
1131,47,32,37,27,Collaboration Tools,1
1132,31,24,14,25,Data Science,0
1133,55,54,32,13,Innovation Strategies,0
1134,33,61,34,13,Innovation Strategies,1
1135,53,91,8,15,Data Science,1
1136,49,84,26,17,Data Analytics,0
1137,45,116,16,16,Data Analytics,1
1138,35,12,35,0,Data Analytics,0
1139,29,16,4,3,Machine Learning,1
1140,28,64,22,15,Collaboration Tools,1
1141,37,89,22,8,Collaboration Tools,1
1142,22,82,24,25,Data Analytics,0
1143,56,28,1,1,AI,1
1144,48,77,14,8,Innovation Strategies,1
1145,60,49,11,5,Data Science,1
1146,50,115,8,17,Collaboration Tools,0
1147,28,30,21,18,Machine Learning,1
1148,46,114,15,20,AI,0
1149,33,120,38,20,Data Analytics,1
1150,26,18,31,13,Machine Learning,1
1151,23,69,6,15,Innovation Strategies,0
1152,35,32,23,6,Data Analytics,0
1153,44,67,7,12,Innovation Strategies,1
1154,52,6,7,16,AI,1
1155,56,63,9,29,AI,1
1156,43,73,5,22,Machine Learning,1
1157,56,65,7,10,Data Science,0
1158,39,24,34,21,Data Analytics,0
1159,47,40,22,27,Collaboration Tools,0
1160,49,79,1,6,AI,1
1161,32,82,30,5,Data Science,0
1162,33,92,18,24,Data Analytics,0
1163,25,6,22,2,Data Science,1
1164,44,38,28,20,AI,0
1165,46,5,39,7,Machine Learning,1
1166,60,34,12,0,Data Science,1
1167,43,86,38,0,Collaboration Tools,1
1168,47,105,7,26,Data Science,0
1169,37,29,36,20,AI,0
1170,25,54,39,1,Data Analytics,0
1171,37,25,17,7,AI,1
1172,31,63,11,24,Machine Learning,1
1173,23,96,18,20,Collaboration Tools,0
1174,57,11,24,19,Data Analytics,1
1175,25,116,7,16,AI,1
1176,48,78,10,15,Machine Learning,0
1177,55,65,14,29,Data Science,1
1178,36,51,14,30,AI,0
1179,28,34,33,15,Data Analytics,1
1180,36,99,29,22,Data Analytics,0
1181,45,27,33,0,Data Analytics,1
1182,54,108,15,5,Innovation Strategies,1
1183,53,21,26,17,Data Science,1
1184,36,33,35,30,Data Science,1
1185,41,91,19,15,Collaboration Tools,1
1186,49,103,3,27,Innovation Strategies,1
1187,38,30,3,11,Innovation Strategies,1
1188,59,19,29,10,Machine Learning,1
1189,51,55,39,4,Data Science,1
1190,44,35,19,15,AI,1
1191,56,53,12,4,Data Analytics,1
1192,23,78,11,6,Collaboration Tools,0
1193,54,37,39,9,Data Analytics,0
1194,40,88,32,22,AI,1
1195,55,89,16,3,Innovation Strategies,0
1196,41,96,22,6,Machine Learning,1
1197,59,14,28,29,Innovation Strategies,1
1198,22,7,38,5,Data Science,1
1199,34,97,1,0,Data Analytics,1
1200,60,19,20,23,Data Science,0
1201,34,64,20,5,AI,1
1202,29,81,20,23,AI,0
1203,45,55,10,7,Machine Learning,1
1204,58,46,20,0,Innovation Strategies,1
1205,29,97,12,5,Innovation Strategies,1
1206,24,64,31,30,Data Analytics,1
1207,22,36,28,19,Innovation Strategies,1
1208,48,32,16,30,Data Analytics,1
1209,44,7,20,28,AI,0
1210,50,83,21,27,Data Analytics,1
1211,36,50,11,12,Machine Learning,1
1212,40,5,13,4,AI,1
1213,38,95,36,18,Data Science,0
1214,59,108,7,10,AI,0
1215,44,31,6,8,AI,0
1216,40,42,36,3,Collaboration Tools,1
1217,57,11,28,20,Innovation Strategies,1
1218,51,17,14,28,Data Analytics,1
1219,28,45,16,22,Data Analytics,0
1220,42,26,2,10,Data Analytics,1
1221,24,33,30,17,Machine Learning,0
1222,44,17,37,19,Innovation Strategies,1
1223,25,30,25,29,Machine Learning,1
1224,41,67,35,8,Machine Learning,0
1225,55,34,36,3,Innovation Strategies,1
1226,38,70,29,6,Data Science,1
1227,55,49,33,11,Innovation Strategies,0
1228,43,63,7,17,Data Science,1
1229,60,12,7,11,Data Analytics,1
1230,23,108,16,21,Collaboration Tools,1
1231,37,10,40,26,Data Science,1
1232,25,69,38,11,Innovation Strategies,1
1233,46,66,15,25,Collaboration Tools,0
1234,33,112,9,5,AI,1
1235,55,119,20,30,Data Science,1
1236,33,8,10,5,AI,1
1237,34,48,21,18,Machine Learning,1
1238,50,114,15,29,Collaboration Tools,0
1239,55,12,35,3,Data Analytics,1
1240,29,94,7,21,Collaboration Tools,1
1241,46,97,17,0,Data Science,0
1242,36,48,14,4,AI,1
1243,27,57,40,0,Innovation Strategies,0
1244,51,8,5,20,Innovation Strategies,0
1245,44,19,22,5,AI,1
1246,49,88,24,9,AI,1
1247,33,112,38,26,Data Science,1
1248,51,21,16,4,Machine Learning,0
1249,39,82,32,4,AI,1
1250,33,103,17,3,Machine Learning,1
1251,39,61,21,11,Collaboration Tools,1
1252,45,72,19,9,Machine Learning,0
1253,42,85,34,11,Innovation Strategies,1
1254,48,7,26,27,Data Science,1
1255,57,59,2,20,Collaboration Tools,1
1256,51,67,38,14,Data Science,1
1257,42,64,16,29,Data Analytics,0
1258,31,56,16,19,Machine Learning,1
1259,45,64,14,7,Innovation Strategies,1
1260,32,8,6,27,Data Analytics,1
1261,33,16,32,2,Machine Learning,1
1262,34,100,38,10,Data Science,1
1263,47,95,16,23,AI,1
1264,50,54,14,4,Collaboration Tools,1
1265,27,119,40,9,Innovation Strategies,1
1266,52,86,2,14,Data Science,0
1267,47,55,3,14,Machine Learning,1
1268,49,105,13,15,Collaboration Tools,1
1269,43,114,33,25,Data Science,0
1270,23,106,8,4,Data Science,0
1271,44,81,23,17,Machine Learning,1
1272,26,40,9,16,AI,1
1273,23,97,2,15,Innovation Strategies,1
1274,23,94,8,22,Innovation Strategies,1
1275,46,93,8,15,Data Analytics,1
1276,35,12,26,19,Data Science,1
1277,30,44,40,11,Data Analytics,1
1278,47,80,11,22,Data Analytics,1
1279,33,88,31,29,AI,0
1280,30,35,36,4,Data Analytics,0
1281,27,44,24,30,Collaboration Tools,1
1282,44,68,8,17,Innovation Strategies,1
1283,28,53,21,20,Collaboration Tools,1
1284,42,64,6,22,Data Science,1
1285,38,90,10,14,Innovation Strategies,0
1286,50,88,6,24,Data Analytics,0
1287,39,73,3,19,Innovation Strategies,1
1288,55,112,11,12,Data Analytics,0
1289,49,41,1,7,Machine Learning,1
1290,31,55,38,9,Data Science,1
1291,28,46,5,8,AI,0
1292,50,97,2,4,Innovation Strategies,1
1293,23,77,33,6,Collaboration Tools,0
1294,36,75,30,6,Innovation Strategies,0
1295,35,79,15,2,AI,1
1296,51,49,29,17,Data Science,0
1297,51,43,18,30,Innovation Strategies,1
1298,49,49,30,22,Data Science,1
1299,48,38,32,16,AI,1
1300,47,50,22,11,Data Science,1
1301,54,66,12,7,Collaboration Tools,0
1302,58,76,33,19,Data Analytics,0
1303,57,39,27,10,Collaboration Tools,1
1304,42,110,36,6,AI,1
1305,51,31,15,14,Machine Learning,1
1306,49,82,4,12,Innovation Strategies,0
1307,43,75,36,11,Data Analytics,0
1308,53,40,9,20,Collaboration Tools,0
1309,55,76,19,16,Data Analytics,1
1310,25,44,5,12,Machine Learning,0
1311,48,18,26,23,Innovation Strategies,1
1312,30,41,7,9,Collaboration Tools,0
1313,53,74,31,26,AI,1
1314,46,38,2,26,Data Analytics,0
1315,55,9,31,0,Data Science,1
1316,57,20,12,27,AI,1
1317,36,103,33,23,Collaboration Tools,1
1318,45,85,13,29,Data Analytics,0
1319,26,18,2,2,AI,1
1320,31,60,3,0,Data Science,1
1321,32,64,39,23,Innovation Strategies,1
1322,60,33,32,8,Collaboration Tools,1
1323,54,13,30,18,AI,1
1324,45,44,9,8,Collaboration Tools,1
1325,56,6,30,6,AI,1
1326,42,75,20,10,Collaboration Tools,1
1327,37,119,5,29,Innovation Strategies,1
1328,25,21,32,15,Data Analytics,1
1329,38,108,15,29,Innovation Strategies,0
1330,28,58,4,13,Collaboration Tools,1
1331,38,60,5,17,Data Science,1
1332,51,87,15,0,Innovation Strategies,1
1333,25,90,2,9,Collaboration Tools,1
1334,31,60,39,28,Data Science,1
1335,30,89,12,11,Machine Learning,1
1336,41,100,34,22,Innovation Strategies,1
1337,34,24,33,15,Innovation Strategies,1
1338,58,58,13,20,AI,1
1339,48,81,11,12,Machine Learning,1
1340,27,114,12,2,AI,1
1341,27,61,26,0,Innovation Strategies,1
1342,44,56,8,23,Collaboration Tools,1
1343,37,58,1,29,Data Analytics,1
1344,44,8,25,27,Collaboration Tools,1
1345,50,52,22,14,Data Science,1
1346,46,58,21,21,Data Science,1
1347,36,119,15,30,Innovation Strategies,0
1348,41,53,9,2,Collaboration Tools,1
1349,52,109,9,29,Data Analytics,1
1350,32,22,4,7,Collaboration Tools,0
1351,49,20,16,30,AI,1
1352,29,20,39,13,Machine Learning,1
1353,43,85,19,28,Data Analytics,1
1354,33,97,6,0,Collaboration Tools,1
1355,31,77,17,1,AI,0
1356,51,89,25,30,Innovation Strategies,0
1357,57,18,14,18,Collaboration Tools,0
1358,55,26,8,14,Data Science,1
1359,25,85,8,24,Innovation Strategies,0
1360,24,41,23,25,Data Analytics,0
1361,48,74,29,19,Machine Learning,0
1362,51,5,37,5,Data Science,1
1363,27,60,38,19,Collaboration Tools,1
1364,33,17,21,25,Data Analytics,0
